grp,variable,value,grp2,var2,num
9_13,1_8,0.0346336025499226,Telepathy,Healing,114
9_13,1_9,0.0095851729485022,Telepathy,Super Strength,135
9_13,1_10,0.0012742886377819,Telepathy,Agility,107
9_13,1_11,0.0004398638499013,Telepathy,Stamina,117
2_1,13_1,0.000480378769076,Implants,Sense Death,2
2_1,13_2,0.0649445209226998,Implants,Electronic interaction,29
2_1,13_3,0.0209244836952569,Implants,Radar Sense,18
2_1,13_4,0.0050140209198528,Implants,Danger Sense,12
2_1,14_1,0.0009729170900879,Implants,Penance Stare,0
2_1,14_2,0.0003989604201565,Implants,Hellfire Control,1
2_1,14_3,0.0016791511110544,Implants,Soul Absorption,1
2_1,14_4,5.2938341938018e-05,Implants,Darkness Manipulation,4
2_1,14_5,0.0013526612133286,Implants,Death Touch,2
2_1,14_6,0.0058065535790962,Implants,Necromancy,1
2_1,14_7,0.002541635167153,Implants,Possession,3
2_1,11_1,2.3780870432409947e-06,Implants,Blood Control,1
2_1,11_2,0.0004107560166259,Implants,Controlled Bone Growth,2
2_1,11_3,0.0029289108927586,Implants,Pheromone Control,0
2_1,11_4,0.0150530685717807,Implants,Enhance Mutation,12
2_1,11_5,0.0023074272381338,Implants,Genetic Manipulation,9
2_1,11_6,0.0028764352096092,Implants,Shape Shifter,24
2_1,8_1,0.0002675778654362,Implants,Inertia Absorption,1
2_1,8_2,0.0011611235867301,Implants,Magnetism,6
2_1,8_3,0.000978924444931,Implants,Gravity control,6
2_1,8_4,0.0004787246764431,Implants,Vibration Wave,3
2_1,8_5,0.0005680333971782,Implants,Density Control,8
2_1,8_6,0.0009912596768177,Implants,Force Field,24
2_1,7_1,0.0019492128675233,Implants,Sand manipulation,0
2_1,7_2,0.001070352030402,Implants,Plant Control,1
2_1,7_3,0.0014685206864948,Implants,Ice Breath,1
2_1,7_4,0.0004227177689616,Implants,Flame Breath,2
2_1,7_5,0.0075465266363303,Implants,Water Control,0
2_1,7_6,0.0034345760996074,Implants,Ice Control,1
2_1,7_7,0.0022684845454433,Implants,Earth Manipulation,2
2_1,7_8,0.0004087194130941,Implants,Weather Control,4
2_1,7_9,0.0001454840993457,Implants,Wind Bursts,5
2_1,7_10,9.6339177192763e-05,Implants,Animal Control,6
2_1,7_11,0.0068274263381526,Implants,Fire Control,3
2_1,10_1,0.0060540054090899,Implants,Probability Manipulation,0
2_1,10_2,0.0001450521301852,Implants,Time Travel,9
2_1,10_3,3.177360821448756e-05,Implants,Time Manipulation,9
2_1,10_4,0.0027080726276638,Implants,Reality Manpulation,5
2_1,10_5,7.968899917058466e-05,Implants,Dimensional Manipulation,9
2_1,10_6,0.0002303602647798,Implants,Illusion Casting,10
2_1,12_1,0.000547258739141,Implants,Vampirism,1
2_1,12_2,0.0029681572557179,Implants,Poisonous,5
2_1,12_3,0.0011134004789742,Implants,Immortal,24
2_1,12_4,0.0142423640985982,Implants,Invulnerability,58
2_1,6_1,0.0005845793354101,Implants,Animation,3
2_1,6_2,0.0002936202135947,Implants,Siphon Abilities,6
2_1,6_3,0.0009077874937402,Implants,Siphon Lifeforce,7
2_1,6_4,0.0016993369617374,Implants,Power Mimicry,8
2_1,6_5,0.0002082559562743,Implants,Cosmic Awareness,10
2_1,6_6,6.568781850827739e-05,Implants,Astral Projection,9
2_1,6_7,0.0057706558986296,Implants,Divine Powers,5
2_1,6_8,0.0036156425141785,Implants,Magic,8
2_1,9_1,0.0017736558012522,Implants,Psychometry,4
2_1,9_2,0.0047339395165813,Implants,Postcognition,0
2_1,9_3,0.0009943925742058,Implants,Voice-induced Manipulation,5
2_1,9_4,0.0017021747344918,Implants,Emotion Control,2
2_1,9_5,0.0010644279033068,Implants,Mesmerize,7
2_1,9_6,1.2035139931475369e-05,Implants,Precognition,6
2_1,9_7,0.0021842473262309,Implants,Empathy,3
2_1,9_8,0.0002837497949339,Implants,Willpower-Based Constructs,7
2_1,9_9,0.0002350927197042,Implants,Hypnosis,10
2_1,9_10,0.0011146920814299,Implants,Psychic,13
2_1,9_11,0.0007259950122037,Implants,Telekinesis,16
2_1,9_12,0.0019922598008549,Implants,Psionic,20
2_1,9_13,0.0003874173600697,Implants,Telepathy,21
2_1,2_1,1.0,Implants,Implants,135
2_1,2_2,0.0213324081224554,Implants,Power Suit,31
2_1,2_3,0.0001662749928844,Implants,Insanely Rich,18
2_1,2_4,0.0003336076280323,Implants,Power Item,22
2_1,2_5,0.050918571206651,Implants,Gadgets,72
2_1,2_6,0.0286218726090963,Implants,Weapon Master,69
2_1,5_1,3.772998675530906e-06,Implants,Darkforce Manipulation,4
2_1,5_2,0.0512986697910159,Implants,Technopathy,24
2_1,5_3,0.0173061285328894,Implants,Electronic Disruption,15
2_1,5_4,0.0009841256629889,Implants,Radiation,7
2_1,5_5,0.0023074272381338,Implants,Holographic Projection,9
2_1,5_6,0.0051428514067752,Implants,Electricity Control,16
2_1,5_7,9.71435603535661e-05,Implants,Heat Generation,11
2_1,5_8,0.0043107608307449,Implants,Energy Based Constructs,17
2_1,5_9,8.127175210547271e-05,Implants,Light Projection,10
2_1,5_10,0.008249281212626,Implants,Energy Shield,23
2_1,5_11,0.0021242228101884,Implants,Energy-Enhanced Strike,20
2_1,5_12,0.0033756754191146,Implants,Energy Absorption,23
2_1,5_13,3.0497408000062257e-06,Implants,Energy Manipulation,19
2_1,5_14,0.0336517427786149,Implants,Blast Power,71
2_1,3_1,0.0012069896414844,Implants,Prehensile Hair,1
2_1,3_2,0.0027653906140666,Implants,Shadowmeld,0
2_1,3_3,0.0037479420217737,Implants,Chemical Absorbtion,0
2_1,3_4,0.000709874384781,Implants,Sonic Scream,1
2_1,3_5,0.0004809924008769,Implants,Webslinger,3
2_1,3_6,0.0012601017109488,Implants,Chemical Secretion,6
2_1,3_7,8.836956526324232e-05,Implants,Wall Clinger,5
2_1,3_8,6.664395884067749e-05,Implants,Duplication,5
2_1,3_9,0.0033848271811144,Implants,Matter Absorption,9
2_1,3_10,0.0030871060787586,Implants,Elasticity,9
2_1,3_11,8.054609941250718e-05,Implants,Heat Vision,6
2_1,3_12,0.0010762025926654,Implants,Sub-Mariner,8
2_1,3_13,0.0021487365223115,Implants,Chameleon,10
2_1,3_14,0.0001119080898861,Implants,Invisibility,8
2_1,3_15,0.0013422945200546,Implants,Phasing / Ghost,8
2_1,3_16,8.317491153587083e-05,Implants,Size Manipulation,11
2_1,3_17,4.3931323585370016e-05,Implants,Levitation,13
2_1,3_18,0.0014747965578669,Implants,Feral,17
2_1,3_19,0.0045494695268609,Implants,Claws,22
2_1,3_20,0.0094232870355982,Implants,Adaptive,26
2_1,3_21,0.0003696305815085,Implants,Teleport,20
2_1,3_22,0.0002556332315067,Implants,Flight,48
2_1,4_1,0.0011353977886891,Implants,Synaesthesia,0
2_1,4_2,0.0035838891783372,Implants,Omni-lingual,13
2_1,4_3,0.0025645087358304,Implants,Swordsmanship,22
2_1,4_4,0.0098996259267228,Implants,Escape Artist,29
2_1,4_5,0.0036165303410067,Implants,Tracking,36
2_1,4_6,0.0029325690236379,Implants,Stealth,40
2_1,4_7,0.01401597558384,Implants,Marksmanship,52
2_1,4_8,0.0125428861678867,Implants,Leadership,63
2_1,4_9,0.0075827527564244,Implants,Intellect,90
2_1,4_10,0.0120469512897616,Implants,Unarmed Combat,104
2_1,1_1,0.0013058766580732,Implants,Super Eating,4
2_1,1_2,0.000709311221172,Implants,Super Smell,14
2_1,1_3,0.0015137024267952,Implants,Super Hearing,21
2_1,1_4,0.0080445642329753,Implants,Berserker Strength,28
2_1,1_5,0.0098581321514299,Implants,Super Sight,33
2_1,1_6,0.0012438140946063,Implants,Longevity,33
2_1,1_7,0.0149075197216809,Implants,Super Speed,55
2_1,1_8,0.0245906494226507,Implants,Healing,61
2_1,1_9,0.0562870992865523,Implants,Super Strength,99
2_1,1_10,0.0157020173534656,Implants,Agility,85
2_1,1_11,0.027595951130469,Implants,Stamina,95
2_2,13_1,0.0013152466804906,Power Suit,Sense Death,2
2_2,13_2,0.0105116072286437,Power Suit,Electronic interaction,18
2_2,13_3,0.0180623523198504,Power Suit,Radar Sense,22
2_2,13_4,0.0006361739749436,Power Suit,Danger Sense,11
2_2,14_1,0.0010863283547867,Power Suit,Penance Stare,0
2_2,14_2,4.990792646396855e-05,Power Suit,Hellfire Control,2
2_2,14_3,0.0001601492361906,Power Suit,Soul Absorption,3
2_2,14_4,0.0008011767283171,Power Suit,Darkness Manipulation,3
2_2,14_5,6.242208177370255e-05,Power Suit,Death Touch,6
2_2,14_6,0.0048359115208464,Power Suit,Necromancy,2
2_2,14_7,0.000885491521742,Power Suit,Possession,6
2_2,11_1,0.000132768316233,Power Suit,Blood Control,1
2_2,11_2,0.0030878980199731,Power Suit,Controlled Bone Growth,0
2_2,11_3,0.0004217041953055,Power Suit,Pheromone Control,1
2_2,11_4,0.0041056168954193,Power Suit,Enhance Mutation,10
2_2,11_5,0.0007898068503503,Power Suit,Genetic Manipulation,10
2_2,11_6,0.0030526299999971,Power Suit,Shape Shifter,16
2_2,8_1,0.0012579976400393,Power Suit,Inertia Absorption,4
2_2,8_2,0.0033053608960906,Power Suit,Magnetism,10
2_2,8_3,4.249008381388757e-05,Power Suit,Gravity control,6
2_2,8_4,0.000727666137334,Power Suit,Vibration Wave,8
2_2,8_5,0.0002635934367022,Power Suit,Density Control,10
2_2,8_6,0.001709444527497,Power Suit,Force Field,34
2_2,7_1,0.0021764869999339,Power Suit,Sand manipulation,0
2_2,7_2,0.0056542353855403,Power Suit,Plant Control,0
2_2,7_3,4.8787506344931816e-05,Power Suit,Ice Breath,4
2_2,7_4,0.0012174393067775,Power Suit,Flame Breath,2
2_2,7_5,0.0039419660723771,Power Suit,Water Control,1
2_2,7_6,0.0003312524105473,Power Suit,Ice Control,4
2_2,7_7,0.000325836875261,Power Suit,Earth Manipulation,5
2_2,7_8,7.42561931765078e-06,Power Suit,Weather Control,7
2_2,7_9,0.0001143609646324,Power Suit,Wind Bursts,7
2_2,7_10,0.0012074936516768,Power Suit,Animal Control,6
2_2,7_11,0.0012067579323698,Power Suit,Fire Control,9
2_2,10_1,0.0009384389018697,Power Suit,Probability Manipulation,2
2_2,10_2,0.0008161977214896,Power Suit,Time Travel,14
2_2,10_3,0.0004645233794646,Power Suit,Time Manipulation,14
2_2,10_4,0.0005456613089976,Power Suit,Reality Manpulation,10
2_2,10_5,3.1873630137236544e-05,Power Suit,Dimensional Manipulation,14
2_2,10_6,0.0032661432658257,Power Suit,Illusion Casting,9
2_2,12_1,0.0001194287120283,Power Suit,Vampirism,2
2_2,12_2,9.991368622010814e-07,Power Suit,Poisonous,3
2_2,12_3,0.000159926173751,Power Suit,Immortal,29
2_2,12_4,0.0106917289609013,Power Suit,Invulnerability,74
2_2,6_1,0.0017463973062945,Power Suit,Animation,3
2_2,6_2,0.0014790562690456,Power Suit,Siphon Abilities,10
2_2,6_3,0.0022775089742017,Power Suit,Siphon Lifeforce,11
2_2,6_4,0.0001548156331888,Power Suit,Power Mimicry,8
2_2,6_5,0.0012855751442997,Power Suit,Cosmic Awareness,16
2_2,6_6,0.003483062958894,Power Suit,Astral Projection,7
2_2,6_7,0.000239109378869,Power Suit,Divine Powers,14
2_2,6_8,1.3670997997807184e-07,Power Suit,Magic,19
2_2,9_1,0.0014495238355706,Power Suit,Psychometry,5
2_2,9_2,0.0052863089860573,Power Suit,Postcognition,0
2_2,9_3,0.0023788808841849,Power Suit,Voice-induced Manipulation,8
2_2,9_4,0.0006016895154381,Power Suit,Emotion Control,4
2_2,9_5,0.001076781586106,Power Suit,Mesmerize,4
2_2,9_6,0.0001598962683218,Power Suit,Precognition,9
2_2,9_7,0.0041858418510348,Power Suit,Empathy,3
2_2,9_8,0.0044008290280575,Power Suit,Willpower-Based Constructs,5
2_2,9_9,0.0022477426778766,Power Suit,Hypnosis,7
2_2,9_10,0.0009653637197064,Power Suit,Psychic,10
2_2,9_11,5.089332387990351e-05,Power Suit,Telekinesis,17
2_2,9_12,0.0006168304715201,Power Suit,Psionic,17
2_2,9_13,0.001861599462554,Power Suit,Telepathy,19
2_2,2_1,0.0172213247215545,Power Suit,Implants,31
2_2,2_2,1.0,Power Suit,Power Suit,184
2_2,2_3,0.0087105043790301,Power Suit,Insanely Rich,37
2_2,2_4,0.0046072036036629,Power Suit,Power Item,38
2_2,2_5,0.102069366899216,Power Suit,Gadgets,115
2_2,2_6,0.0218613234304301,Power Suit,Weapon Master,87
2_2,5_1,8.651468749572856e-05,Power Suit,Darkforce Manipulation,6
2_2,5_2,0.0037086687256418,Power Suit,Technopathy,12
2_2,5_3,0.0082493335455034,Power Suit,Electronic Disruption,15
2_2,5_4,0.0079758098230598,Power Suit,Radiation,15
2_2,5_5,0.0014824245269819,Power Suit,Holographic Projection,11
2_2,5_6,0.007355454979245,Power Suit,Electricity Control,23
2_2,5_7,0.001848498425223,Power Suit,Heat Generation,19
2_2,5_8,0.0022167355448671,Power Suit,Energy Based Constructs,9
2_2,5_9,0.0010591324226469,Power Suit,Light Projection,11
2_2,5_10,0.0015784742164139,Power Suit,Energy Shield,23
2_2,5_11,0.0016546927416527,Power Suit,Energy-Enhanced Strike,26
2_2,5_12,0.0035708312188179,Power Suit,Energy Absorption,31
2_2,5_13,0.0013412032341778,Power Suit,Energy Manipulation,32
2_2,5_14,0.0301516560650562,Power Suit,Blast Power,92
2_2,3_1,0.0006021887784277,Power Suit,Prehensile Hair,1
2_2,3_2,0.0003391446417655,Power Suit,Shadowmeld,1
2_2,3_3,4.990792646396855e-05,Power Suit,Chemical Absorbtion,2
2_2,3_4,2.091399320182011e-05,Power Suit,Sonic Scream,3
2_2,3_5,0.0180609963264411,Power Suit,Webslinger,12
2_2,3_6,0.0005522072508231,Power Suit,Chemical Secretion,7
2_2,3_7,0.0078797223503364,Power Suit,Wall Clinger,14
2_2,3_8,0.0018434001144231,Power Suit,Duplication,3
2_2,3_9,0.0014790562690456,Power Suit,Matter Absorption,10
2_2,3_10,0.0006206201145122,Power Suit,Elasticity,9
2_2,3_11,0.0008615360318274,Power Suit,Heat Vision,10
2_2,3_12,0.0012950186152546,Power Suit,Sub-Mariner,11
2_2,3_13,1.2973488029168102e-05,Power Suit,Chameleon,9
2_2,3_14,0.0017846872093238,Power Suit,Invisibility,17
2_2,3_15,0.0004272717643193,Power Suit,Phasing / Ghost,13
2_2,3_16,4.011078454002405e-05,Power Suit,Size Manipulation,17
2_2,3_17,0.0028716232751857,Power Suit,Levitation,24
2_2,3_18,0.000159256062822,Power Suit,Feral,16
2_2,3_19,0.0001334290990864,Power Suit,Claws,18
2_2,3_20,0.00239849236281,Power Suit,Adaptive,27
2_2,3_21,0.0025606908393767,Power Suit,Teleport,32
2_2,3_22,0.0237709396404904,Power Suit,Flight,95
2_2,4_1,9.77179374258919e-05,Power Suit,Synaesthesia,1
2_2,4_2,0.0002496224014113,Power Suit,Omni-lingual,9
2_2,4_3,0.0036619424673956,Power Suit,Swordsmanship,31
2_2,4_4,0.0094249848526222,Power Suit,Escape Artist,38
2_2,4_5,0.0017959647766515,Power Suit,Tracking,45
2_2,4_6,0.0056710477737233,Power Suit,Stealth,58
2_2,4_7,0.006872751250926,Power Suit,Marksmanship,62
2_2,4_8,0.0047577328923879,Power Suit,Leadership,75
2_2,4_9,0.0213963140480774,Power Suit,Intellect,134
2_2,4_10,0.0077519523783795,Power Suit,Unarmed Combat,136
2_2,1_1,0.0002557664807103,Power Suit,Super Eating,4
2_2,1_2,0.0022199298606144,Power Suit,Super Smell,10
2_2,1_3,9.67185469812009e-05,Power Suit,Super Hearing,21
2_2,1_4,0.0003708608832515,Power Suit,Berserker Strength,26
2_2,1_5,0.0017655451378009,Power Suit,Super Sight,34
2_2,1_6,0.0011991498567379,Power Suit,Longevity,32
2_2,1_7,0.0059833407404384,Power Suit,Super Speed,64
2_2,1_8,8.5380174207952e-05,Power Suit,Healing,47
2_2,1_9,0.0188780473385888,Power Suit,Super Strength,110
2_2,1_10,0.0027451064600314,Power Suit,Agility,98
2_2,1_11,0.012047939627922,Power Suit,Stamina,115
2_3,13_1,0.0006176644162745,Insanely Rich,Sense Death,7
2_3,13_2,0.001276351599315,Insanely Rich,Electronic interaction,13
2_3,13_3,3.08744321749848e-05,Insanely Rich,Radar Sense,10
2_3,13_4,0.0017333298279101,Insanely Rich,Danger Sense,15
2_3,14_1,7.47568499976967e-05,Insanely Rich,Penance Stare,1
2_3,14_2,0.0059215430056223,Insanely Rich,Hellfire Control,8
2_3,14_3,0.0031095232081448,Insanely Rich,Soul Absorption,9
2_3,14_4,0.0075246571265998,Insanely Rich,Darkness Manipulation,14
2_3,14_5,0.0046459997990407,Insanely Rich,Death Touch,13
2_3,14_6,0.0073587370669588,Insanely Rich,Necromancy,18
2_3,14_7,0.0032373278380916,Insanely Rich,Possession,17
2_3,11_1,0.0020054966572246,Insanely Rich,Blood Control,4
2_3,11_2,0.0003125374014938,Insanely Rich,Controlled Bone Growth,3
2_3,11_3,1.6425648784568698e-05,Insanely Rich,Pheromone Control,2
2_3,11_4,0.0006137661903895,Insanely Rich,Enhance Mutation,8
2_3,11_5,0.0080221801840107,Insanely Rich,Genetic Manipulation,19
2_3,11_6,9.230163099689388e-05,Insanely Rich,Shape Shifter,27
2_3,8_1,5.915598876590785e-05,Insanely Rich,Inertia Absorption,3
2_3,8_2,0.0036118069735355,Insanely Rich,Magnetism,12
2_3,8_3,0.0013501730602911,Insanely Rich,Gravity control,10
2_3,8_4,7.794340373709669e-08,Insanely Rich,Vibration Wave,7
2_3,8_5,0.0001210824624853,Insanely Rich,Density Control,9
2_3,8_6,4.374740468552592e-05,Insanely Rich,Force Field,34
2_3,7_1,0.0010950955240833,Insanely Rich,Sand manipulation,3
2_3,7_2,0.0024127663725619,Insanely Rich,Plant Control,1
2_3,7_3,0.0003659497522379,Insanely Rich,Ice Breath,3
2_3,7_4,0.0014781369942242,Insanely Rich,Flame Breath,8
2_3,7_5,2.0918079435603296e-05,Insanely Rich,Water Control,6
2_3,7_6,0.0015911764170982,Insanely Rich,Ice Control,10
2_3,7_7,0.0001819503403108,Insanely Rich,Earth Manipulation,9
2_3,7_8,4.927098381363259e-05,Insanely Rich,Weather Control,8
2_3,7_9,1.9009947855648527e-05,Insanely Rich,Wind Bursts,10
2_3,7_10,0.0011818720466362,Insanely Rich,Animal Control,15
2_3,7_11,0.0012258813950767,Insanely Rich,Fire Control,20
2_3,10_1,0.0004982586135728,Insanely Rich,Probability Manipulation,3
2_3,10_2,0.0021660838659504,Insanely Rich,Time Travel,19
2_3,10_3,0.0015204957922665,Insanely Rich,Time Manipulation,19
2_3,10_4,6.820239387721262e-05,Insanely Rich,Reality Manpulation,14
2_3,10_5,0.0049612868781307,Insanely Rich,Dimensional Manipulation,26
2_3,10_6,0.0024014127388983,Insanely Rich,Illusion Casting,26
2_3,12_1,0.0033844557662631,Insanely Rich,Vampirism,7
2_3,12_2,2.482179424317966e-05,Insanely Rich,Poisonous,4
2_3,12_3,0.0044772183288566,Insanely Rich,Immortal,45
2_3,12_4,0.0001395838686144,Insanely Rich,Invulnerability,66
2_3,6_1,0.0034127401105735,Insanely Rich,Animation,13
2_3,6_2,0.0001169923869231,Insanely Rich,Siphon Abilities,9
2_3,6_3,0.0023023034273182,Insanely Rich,Siphon Lifeforce,13
2_3,6_4,4.779603886765932e-05,Insanely Rich,Power Mimicry,9
2_3,6_5,0.0061803157021903,Insanely Rich,Cosmic Awareness,25
2_3,6_6,0.0013820791518599,Insanely Rich,Astral Projection,21
2_3,6_7,0.0007083521966339,Insanely Rich,Divine Powers,23
2_3,6_8,0.001081577445828,Insanely Rich,Magic,28
2_3,9_1,0.0006634454744754,Insanely Rich,Psychometry,5
2_3,9_2,0.0012479720693825,Insanely Rich,Postcognition,6
2_3,9_3,8.673016380650944e-05,Insanely Rich,Voice-induced Manipulation,6
2_3,9_4,0.0004790272701703,Insanely Rich,Emotion Control,9
2_3,9_5,0.0010230491093301,Insanely Rich,Mesmerize,11
2_3,9_6,0.0010989965867258,Insanely Rich,Precognition,13
2_3,9_7,0.0028948241179601,Insanely Rich,Empathy,16
2_3,9_8,5.697185925195546e-06,Insanely Rich,Willpower-Based Constructs,14
2_3,9_9,0.0043261247760776,Insanely Rich,Hypnosis,23
2_3,9_10,0.0039329212111423,Insanely Rich,Psychic,25
2_3,9_11,0.0043030082538067,Insanely Rich,Telekinesis,32
2_3,9_12,0.0026246252081456,Insanely Rich,Psionic,33
2_3,9_13,0.0002028594392085,Insanely Rich,Telepathy,33
2_3,2_1,0.000118908751883,Insanely Rich,Implants,18
2_3,2_2,0.0077162006810726,Insanely Rich,Power Suit,37
2_3,2_3,1.0,Insanely Rich,Insanely Rich,221
2_3,2_4,0.000219167684233,Insanely Rich,Power Item,35
2_3,2_5,0.0448435426407348,Insanely Rich,Gadgets,108
2_3,2_6,0.0220300862382742,Insanely Rich,Weapon Master,103
2_3,5_1,0.0048818019718707,Insanely Rich,Darkforce Manipulation,13
2_3,5_2,0.0004928396332594,Insanely Rich,Technopathy,10
2_3,5_3,0.0001475070185237,Insanely Rich,Electronic Disruption,9
2_3,5_4,0.0010895867271525,Insanely Rich,Radiation,5
2_3,5_5,0.0008565041431246,Insanely Rich,Holographic Projection,12
2_3,5_6,0.0005012068243755,Insanely Rich,Electricity Control,18
2_3,5_7,0.0003290247923927,Insanely Rich,Heat Generation,19
2_3,5_8,0.0005548078596093,Insanely Rich,Energy Based Constructs,14
2_3,5_9,8.063822763570332e-05,Insanely Rich,Light Projection,19
2_3,5_10,3.0249511925419388e-05,Insanely Rich,Energy Shield,22
2_3,5_11,2.072696973191306e-06,Insanely Rich,Energy-Enhanced Strike,24
2_3,5_12,8.841872986558692e-05,Insanely Rich,Energy Absorption,28
2_3,5_13,7.482848107288774e-05,Insanely Rich,Energy Manipulation,33
2_3,5_14,0.0003653701379644,Insanely Rich,Blast Power,62
2_3,3_1,0.0003630063795251,Insanely Rich,Prehensile Hair,1
2_3,3_2,0.0003125374014938,Insanely Rich,Shadowmeld,3
2_3,3_3,1.0321573723429684e-05,Insanely Rich,Chemical Absorbtion,3
2_3,3_4,2.4759711450801783e-05,Insanely Rich,Sonic Scream,3
2_3,3_5,2.475971145065241e-05,Insanely Rich,Webslinger,3
2_3,3_6,7.808926687543316e-05,Insanely Rich,Chemical Secretion,7
2_3,3_7,5.923690642214817e-06,Insanely Rich,Wall Clinger,7
2_3,3_8,0.000227493390789,Insanely Rich,Duplication,6
2_3,3_9,0.0004556269403977,Insanely Rich,Matter Absorption,6
2_3,3_10,6.725338984519398e-05,Insanely Rich,Elasticity,9
2_3,3_11,0.0015748382880633,Insanely Rich,Heat Vision,13
2_3,3_12,6.371020290320251e-05,Insanely Rich,Sub-Mariner,10
2_3,3_13,0.0107568963131852,Insanely Rich,Chameleon,23
2_3,3_14,0.0030775094140117,Insanely Rich,Invisibility,22
2_3,3_15,0.0006821501302778,Insanely Rich,Phasing / Ghost,15
2_3,3_16,0.0001116782557418,Insanely Rich,Size Manipulation,21
2_3,3_17,0.004003118811734,Insanely Rich,Levitation,30
2_3,3_18,3.0249511925419388e-05,Insanely Rich,Feral,22
2_3,3_19,9.959811855218114e-06,Insanely Rich,Claws,23
2_3,3_20,0.0088996701250722,Insanely Rich,Adaptive,40
2_3,3_21,0.0005217347357843,Insanely Rich,Teleport,33
2_3,3_22,0.0001268504177542,Insanely Rich,Flight,77
2_3,4_1,0.0030631282411243,Insanely Rich,Synaesthesia,3
2_3,4_2,0.004202289176632,Insanely Rich,Omni-lingual,21
2_3,4_3,0.0264983499052583,Insanely Rich,Swordsmanship,56
2_3,4_4,0.0256103016164127,Insanely Rich,Escape Artist,57
2_3,4_5,0.0051645131597514,Insanely Rich,Tracking,60
2_3,4_6,0.0289097350953221,Insanely Rich,Stealth,91
2_3,4_7,0.0131084430529712,Insanely Rich,Marksmanship,81
