group,variable,value
Synaesthesia,Sonic Scream,0.0
Synaesthesia,Stamina,71.42857142857140
Synaesthesia,Energy Manipulation,28.571428571428600
Synaesthesia,Omni-lingual,0.0
Synaesthesia,Chemical Secretion,14.285714285714300
Synaesthesia,Energy Absorption,28.571428571428600
Synaesthesia,Animal Control,28.571428571428600
Synaesthesia,Soul Absorption,0.0
Synaesthesia,Mesmerize,14.285714285714300
Synaesthesia,Immortal,28.571428571428600
Synaesthesia,Genetic Manipulation,28.571428571428600
Synaesthesia,Swordsmanship,14.285714285714300
Synaesthesia,Chemical Absorbtion,14.285714285714300
Synaesthesia,Force Field,28.571428571428600
Synaesthesia,Psionic,28.571428571428600
Synaesthesia,Enhance Mutation,28.571428571428600
Synaesthesia,Matter Absorption,14.285714285714300
Synaesthesia,Synaesthesia,100.0
Synaesthesia,Necromancy,14.285714285714300
Synaesthesia,Power Mimicry,14.285714285714300
Synaesthesia,Energy-Enhanced Strike,0.0
Synaesthesia,Invisibility,14.285714285714300
Synaesthesia,Super Hearing,57.142857142857100
Synaesthesia,Intellect,57.142857142857100
Synaesthesia,Vibration Wave,28.571428571428600
Synaesthesia,Ice Breath,14.285714285714300
Synaesthesia,Levitation,14.285714285714300
Synaesthesia,Postcognition,28.571428571428600
Synaesthesia,Time Manipulation,28.571428571428600
Synaesthesia,Radiation,0.0
Synaesthesia,Electronic interaction,28.571428571428600
Synaesthesia,Possession,14.285714285714300
Synaesthesia,Implants,0.0
Synaesthesia,Wall Clinger,14.285714285714300
Synaesthesia,Ice Control,0.0
Synaesthesia,Earth Manipulation,28.571428571428600
Synaesthesia,Flame Breath,28.571428571428600
Synaesthesia,Animation,0.0
Synaesthesia,Leadership,42.857142857142900
Synaesthesia,Vampirism,28.571428571428600
Synaesthesia,Emotion Control,28.571428571428600
Synaesthesia,Insanely Rich,42.857142857142900
Synaesthesia,Phasing / Ghost,14.285714285714300
Synaesthesia,Sub-Mariner,0.0
Synaesthesia,Flight,42.857142857142900
Synaesthesia,Inertia Absorption,14.285714285714300
Synaesthesia,Escape Artist,28.571428571428600
Synaesthesia,Blast Power,28.571428571428600
Synaesthesia,Wind Bursts,28.571428571428600
Synaesthesia,Fire Control,28.571428571428600
Synaesthesia,Gravity control,14.285714285714300
Synaesthesia,Poisonous,0.0
Synaesthesia,Berserker Strength,28.571428571428600
Synaesthesia,Heat Generation,28.571428571428600
Synaesthesia,Time Travel,28.571428571428600
Synaesthesia,Gadgets,28.571428571428600
Synaesthesia,Marksmanship,28.571428571428600
Synaesthesia,Super Smell,57.142857142857100
Synaesthesia,Healing,42.857142857142900
Synaesthesia,Siphon Lifeforce,14.285714285714300
Synaesthesia,Divine Powers,28.571428571428600
Synaesthesia,Telekinesis,28.571428571428600
Synaesthesia,Empathy,42.857142857142900
Synaesthesia,Dimensional Manipulation,28.571428571428600
Synaesthesia,Weapon Master,42.857142857142900
Synaesthesia,Teleport,28.571428571428600
Synaesthesia,Electricity Control,28.571428571428600
Necromancy,Claws,18.571428571428600
Necromancy,Super Speed,37.142857142857100
Necromancy,Sand manipulation,2.857142857142860
Necromancy,Probability Manipulation,20.0
Necromancy,Super Strength,57.142857142857100
Necromancy,Shadowmeld,7.142857142857140
Necromancy,Radar Sense,5.714285714285710
Necromancy,Weather Control,38.57142857142860
Necromancy,Magic,78.57142857142860
Necromancy,Power Item,25.714285714285700
Necromancy,Cosmic Awareness,51.42857142857140
Necromancy,Blood Control,8.571428571428570
Necromancy,Energy Based Constructs,28.571428571428600
Necromancy,Voice-induced Manipulation,17.142857142857100
Necromancy,Death Touch,25.714285714285700
Necromancy,Sense Death,35.714285714285700
Necromancy,Stealth,20.0
Necromancy,Darkforce Manipulation,30.0
Necromancy,Webslinger,2.857142857142860
Necromancy,Reality Manpulation,50.0
Necromancy,Psychometry,10.0
Necromancy,Chameleon,24.285714285714300
Necromancy,Prehensile Hair,1.4285714285714300
Necromancy,Invulnerability,52.857142857142900
Necromancy,Hypnosis,32.857142857142900
Necromancy,Electronic Disruption,10.0
Necromancy,Precognition,30.0
Necromancy,Psychic,34.285714285714300
Necromancy,Unarmed Combat,60.0
Necromancy,Super Eating,1.4285714285714300
Necromancy,Telepathy,50.0
Necromancy,Astral Projection,52.857142857142900
Necromancy,Light Projection,28.571428571428600
Necromancy,Power Suit,2.857142857142860
Necromancy,Controlled Bone Growth,4.285714285714290
Necromancy,Willpower-Based Constructs,18.571428571428600
Necromancy,Technopathy,5.714285714285710
Necromancy,Plant Control,14.285714285714300
Necromancy,Tracking,28.571428571428600
Necromancy,Hellfire Control,18.571428571428600
Necromancy,Elasticity,7.142857142857140
Necromancy,Siphon Abilities,28.571428571428600
Necromancy,Feral,20.0
Necromancy,Magnetism,14.285714285714300
Necromancy,Size Manipulation,31.428571428571400
Necromancy,Density Control,21.428571428571400
Necromancy,Energy Shield,35.714285714285700
Necromancy,Holographic Projection,14.285714285714300
Necromancy,Illusion Casting,50.0
Necromancy,Pheromone Control,4.285714285714290
Necromancy,Penance Stare,7.142857142857140
Necromancy,Duplication,18.571428571428600
Necromancy,Agility,48.57142857142860
Necromancy,Shape Shifter,48.57142857142860
Necromancy,Super Sight,24.285714285714300
Necromancy,Danger Sense,21.428571428571400
Necromancy,Adaptive,28.571428571428600
Necromancy,Heat Vision,8.571428571428570
Necromancy,Darkness Manipulation,25.714285714285700
Necromancy,Water Control,24.285714285714300
Necromancy,Longevity,47.142857142857100
Necromancy,Sonic Scream,2.857142857142860
Necromancy,Stamina,61.42857142857140
Necromancy,Energy Manipulation,47.142857142857100
Necromancy,Omni-lingual,15.714285714285700
Necromancy,Chemical Secretion,8.571428571428570
Necromancy,Energy Absorption,44.285714285714300
Necromancy,Animal Control,31.428571428571400
Necromancy,Soul Absorption,31.428571428571400
Necromancy,Mesmerize,28.571428571428600
Necromancy,Immortal,62.857142857142900
Necromancy,Genetic Manipulation,21.428571428571400
Necromancy,Swordsmanship,24.285714285714300
Necromancy,Chemical Absorbtion,10.0
Necromancy,Force Field,44.285714285714300
Necromancy,Psionic,42.857142857142900
Necromancy,Enhance Mutation,10.0
Necromancy,Matter Absorption,21.428571428571400
Necromancy,Synaesthesia,1.4285714285714300
Necromancy,Necromancy,100.0
Necromancy,Power Mimicry,20.0
Necromancy,Energy-Enhanced Strike,20.0
Necromancy,Invisibility,30.0
Necromancy,Super Hearing,18.571428571428600
Necromancy,Intellect,74.28571428571430
Necromancy,Vibration Wave,7.142857142857140
Necromancy,Ice Breath,2.857142857142860
Necromancy,Levitation,44.285714285714300
Necromancy,Postcognition,17.142857142857100
Necromancy,Time Manipulation,47.142857142857100
Necromancy,Radiation,0.0
Necromancy,Electronic interaction,10.0
Necromancy,Possession,41.42857142857140
Necromancy,Implants,1.4285714285714300
Necromancy,Wall Clinger,1.4285714285714300
Necromancy,Ice Control,22.857142857142900
Necromancy,Earth Manipulation,31.428571428571400
Necromancy,Flame Breath,18.571428571428600
Necromancy,Animation,44.285714285714300
Necromancy,Leadership,42.857142857142900
Necromancy,Vampirism,10.0
Necromancy,Emotion Control,20.0
Necromancy,Insanely Rich,25.714285714285700
Necromancy,Phasing / Ghost,32.857142857142900
Necromancy,Sub-Mariner,8.571428571428570
Necromancy,Flight,50.0
Necromancy,Inertia Absorption,2.857142857142860
Necromancy,Escape Artist,18.571428571428600
Necromancy,Blast Power,70.0
Necromancy,Wind Bursts,22.857142857142900
Necromancy,Fire Control,51.42857142857140
Necromancy,Gravity control,14.285714285714300
Necromancy,Poisonous,4.285714285714290
Necromancy,Berserker Strength,35.714285714285700
Necromancy,Heat Generation,21.428571428571400
Necromancy,Time Travel,32.857142857142900
Necromancy,Gadgets,14.285714285714300
Necromancy,Marksmanship,20.0
Necromancy,Super Smell,10.0
Necromancy,Healing,68.57142857142860
Necromancy,Siphon Lifeforce,21.428571428571400
Necromancy,Divine Powers,57.142857142857100
Necromancy,Telekinesis,52.857142857142900
Necromancy,Empathy,18.571428571428600
Necromancy,Dimensional Manipulation,51.42857142857140
Necromancy,Weapon Master,22.857142857142900
Necromancy,Teleport,65.71428571428570
Necromancy,Electricity Control,31.428571428571400
Power Mimicry,Claws,30.88235294117650
Power Mimicry,Super Speed,61.76470588235290
Power Mimicry,Sand manipulation,4.411764705882350
Power Mimicry,Probability Manipulation,5.882352941176470
Power Mimicry,Super Strength,80.88235294117650
Power Mimicry,Shadowmeld,1.4705882352941200
Power Mimicry,Radar Sense,8.823529411764710
Power Mimicry,Weather Control,33.8235294117647
Power Mimicry,Magic,27.941176470588200
Power Mimicry,Power Item,22.058823529411800
Power Mimicry,Cosmic Awareness,33.8235294117647
Power Mimicry,Blood Control,4.411764705882350
Power Mimicry,Energy Based Constructs,14.705882352941200
Power Mimicry,Voice-induced Manipulation,11.764705882352900
Power Mimicry,Death Touch,14.705882352941200
Power Mimicry,Sense Death,8.823529411764710
Power Mimicry,Stealth,33.8235294117647
Power Mimicry,Darkforce Manipulation,22.058823529411800
Power Mimicry,Webslinger,10.294117647058800
Power Mimicry,Reality Manpulation,42.64705882352940
Power Mimicry,Psychometry,17.647058823529400
Power Mimicry,Chameleon,29.41176470588240
Power Mimicry,Prehensile Hair,0.0
Power Mimicry,Invulnerability,76.47058823529410
Power Mimicry,Hypnosis,16.176470588235300
Power Mimicry,Electronic Disruption,7.352941176470590
Power Mimicry,Precognition,11.764705882352900
Power Mimicry,Psychic,17.647058823529400
Power Mimicry,Unarmed Combat,83.82352941176470
Power Mimicry,Super Eating,5.882352941176470
Power Mimicry,Telepathy,27.941176470588200
Power Mimicry,Astral Projection,39.705882352941200
Power Mimicry,Light Projection,11.764705882352900
Power Mimicry,Power Suit,11.764705882352900
Power Mimicry,Controlled Bone Growth,5.882352941176470
Power Mimicry,Willpower-Based Constructs,13.235294117647100
Power Mimicry,Technopathy,5.882352941176470
Power Mimicry,Plant Control,1.4705882352941200
Power Mimicry,Tracking,41.1764705882353
Power Mimicry,Hellfire Control,14.705882352941200
Power Mimicry,Elasticity,16.176470588235300
Power Mimicry,Siphon Abilities,32.35294117647060
Power Mimicry,Feral,57.35294117647060
Power Mimicry,Magnetism,11.764705882352900
Power Mimicry,Size Manipulation,36.76470588235290
Power Mimicry,Density Control,16.176470588235300
Power Mimicry,Energy Shield,19.11764705882350
Power Mimicry,Holographic Projection,2.9411764705882400
Power Mimicry,Illusion Casting,17.647058823529400
Power Mimicry,Pheromone Control,4.411764705882350
Power Mimicry,Penance Stare,4.411764705882350
Power Mimicry,Duplication,19.11764705882350
Power Mimicry,Agility,66.17647058823530
Power Mimicry,Shape Shifter,47.05882352941180
Power Mimicry,Super Sight,35.294117647058800
Power Mimicry,Danger Sense,26.470588235294100
Power Mimicry,Adaptive,54.411764705882400
Power Mimicry,Heat Vision,14.705882352941200
Power Mimicry,Darkness Manipulation,22.058823529411800
Power Mimicry,Water Control,7.352941176470590
Power Mimicry,Longevity,48.529411764705900
Power Mimicry,Sonic Scream,4.411764705882350
Power Mimicry,Stamina,72.05882352941180
Power Mimicry,Energy Manipulation,25.0
Power Mimicry,Omni-lingual,8.823529411764710
Power Mimicry,Chemical Secretion,2.9411764705882400
Power Mimicry,Energy Absorption,32.35294117647060
Power Mimicry,Animal Control,16.176470588235300
Power Mimicry,Soul Absorption,13.235294117647100
Power Mimicry,Mesmerize,10.294117647058800
Power Mimicry,Immortal,61.76470588235290
Power Mimicry,Genetic Manipulation,20.58823529411770
Power Mimicry,Swordsmanship,29.41176470588240
Power Mimicry,Chemical Absorbtion,2.9411764705882400
Power Mimicry,Force Field,29.41176470588240
Power Mimicry,Psionic,27.941176470588200
Power Mimicry,Enhance Mutation,13.235294117647100
Power Mimicry,Matter Absorption,33.8235294117647
Power Mimicry,Synaesthesia,1.4705882352941200
Power Mimicry,Necromancy,20.58823529411770
Power Mimicry,Power Mimicry,100.0
Power Mimicry,Energy-Enhanced Strike,16.176470588235300
Power Mimicry,Invisibility,22.058823529411800
Power Mimicry,Super Hearing,27.941176470588200
Power Mimicry,Intellect,57.35294117647060
Power Mimicry,Vibration Wave,7.352941176470590
Power Mimicry,Ice Breath,2.9411764705882400
Power Mimicry,Levitation,20.58823529411770
Power Mimicry,Postcognition,4.411764705882350
Power Mimicry,Time Manipulation,50.0
Power Mimicry,Radiation,4.411764705882350
Power Mimicry,Electronic interaction,7.352941176470590
Power Mimicry,Possession,16.176470588235300
Power Mimicry,Implants,11.764705882352900
Power Mimicry,Wall Clinger,16.176470588235300
Power Mimicry,Ice Control,10.294117647058800
Power Mimicry,Earth Manipulation,16.176470588235300
Power Mimicry,Flame Breath,16.176470588235300
Power Mimicry,Animation,19.11764705882350
Power Mimicry,Leadership,36.76470588235290
Power Mimicry,Vampirism,8.823529411764710
Power Mimicry,Emotion Control,4.411764705882350
Power Mimicry,Insanely Rich,13.235294117647100
Power Mimicry,Phasing / Ghost,29.41176470588240
Power Mimicry,Sub-Mariner,10.294117647058800
Power Mimicry,Flight,48.529411764705900
Power Mimicry,Inertia Absorption,2.9411764705882400
Power Mimicry,Escape Artist,20.58823529411770
Power Mimicry,Blast Power,50.0
Power Mimicry,Wind Bursts,11.764705882352900
Power Mimicry,Fire Control,22.058823529411800
Power Mimicry,Gravity control,13.235294117647100
Power Mimicry,Poisonous,7.352941176470590
Power Mimicry,Berserker Strength,60.294117647058800
Power Mimicry,Heat Generation,22.058823529411800
Power Mimicry,Time Travel,22.058823529411800
Power Mimicry,Gadgets,26.470588235294100
Power Mimicry,Marksmanship,27.941176470588200
Power Mimicry,Super Smell,23.529411764705900
Power Mimicry,Healing,70.58823529411770
Power Mimicry,Siphon Lifeforce,25.0
Power Mimicry,Divine Powers,26.470588235294100
Power Mimicry,Telekinesis,26.470588235294100
Power Mimicry,Empathy,13.235294117647100
Power Mimicry,Dimensional Manipulation,27.941176470588200
Power Mimicry,Weapon Master,35.294117647058800
Power Mimicry,Teleport,27.941176470588200
Power Mimicry,Electricity Control,20.58823529411770
Energy-Enhanced Strike,Claws,8.080808080808080
Energy-Enhanced Strike,Super Speed,52.525252525252500
Energy-Enhanced Strike,Sand manipulation,1.0101010101010100
Energy-Enhanced Strike,Probability Manipulation,4.040404040404040
Energy-Enhanced Strike,Super Strength,61.111111111111100
Energy-Enhanced Strike,Shadowmeld,1.5151515151515200
Energy-Enhanced Strike,Radar Sense,8.080808080808080
Energy-Enhanced Strike,Weather Control,8.585858585858590
Energy-Enhanced Strike,Magic,13.636363636363600
Energy-Enhanced Strike,Power Item,34.84848484848490
Energy-Enhanced Strike,Cosmic Awareness,20.707070707070700
Energy-Enhanced Strike,Blood Control,2.0202020202020200
Energy-Enhanced Strike,Energy Based Constructs,32.323232323232300
Energy-Enhanced Strike,Voice-induced Manipulation,4.040404040404040
Energy-Enhanced Strike,Death Touch,6.565656565656570
Energy-Enhanced Strike,Sense Death,4.545454545454550
Energy-Enhanced Strike,Stealth,16.666666666666700
Energy-Enhanced Strike,Darkforce Manipulation,6.0606060606060600
Energy-Enhanced Strike,Webslinger,1.0101010101010100
Energy-Enhanced Strike,Reality Manpulation,13.131313131313100
Energy-Enhanced Strike,Psychometry,1.5151515151515200
Energy-Enhanced Strike,Chameleon,7.575757575757580
Energy-Enhanced Strike,Prehensile Hair,0.5050505050505050
Energy-Enhanced Strike,Invulnerability,46.464646464646500
Energy-Enhanced Strike,Hypnosis,9.595959595959600
Energy-Enhanced Strike,Electronic Disruption,10.1010101010101
Energy-Enhanced Strike,Precognition,9.090909090909090
Energy-Enhanced Strike,Psychic,10.606060606060600
